"","","y","m"
"493",9.65839517861605,0.694286308635715,0.67526681480022
"494",-1.47253807075322,-0.0228197268066346,1.94091706632282e-10
"495",0.542379155755043,0.0441591279088228,4.60619312965506e-06
"496",2.83214062731713,0.291018782052592,0.301682893351563
"497",3.69546901248395,0.972223033950001,0.970036248203496
"498",5.35741243045777,0.608933778646794,0.600670724099033
"499",7.88385250046849,0.897068916037406,0.902484671115863
"500",-1.50891585461795,0.100183344815604,1.61813080125586e-10
"501",8.47515804786235,0.925652855617973,0.913279147402919
"502",6.13733076211065,0.972424942815541,0.997928961067124
"503",2.30903859529644,0.0193966400784811,0.0306258265458857
"504",9.37100844364613,0.502028602427804,0.520230514646619
"505",-1.2613497953862,0.0618978940732583,5.57951554343689e-10
"506",-1.88968557398766,0.014721980880666,2.41091936249533e-11
"507",9.98027270752937,0.922367886617536,0.903685443194498
"508",-1.84612050931901,-0.0868247065696828,2.99766447251102e-11
"509",8.55598494131118,0.856433171861806,0.863045923396019
"510",7.70338499825448,0.781276962140037,0.778582538759452
"511",-0.508536269888282,0.0177455760622771,2.40608121084231e-08
"512",2.06817173305899,0.00644065436676407,0.00938566900811192
"513",1.22774607967585,-0.00532880966052729,0.000141754854855165
"514",7.74032058380544,0.810813026412898,0.805871010713673
"515",8.96044153906405,0.588440551615033,0.58066190303478
"516",3.64292490109801,0.941660056062053,0.96138092932452
"517",2.18528250511736,0.0225873356706987,0.0167315260198232
"518",4.20565566327423,0.951304777605073,0.953909249005867
"519",2.50574397295713,0.0732675762530336,0.077896235350437
"520",-0.427231792360544,-0.15835228979987,3.61293964120137e-08
"521",5.3740403437987,0.595806522089986,0.61085408683694
"522",0.302913524210453,0.0123816670352576,1.3910749421428e-06
"523",7.21441232133657,0.491851039568659,0.50594185459448
"524",9.80818143393844,0.80560919735548,0.786317214356434
"525",-1.9888313934207,0.0124461871091814,1.46855519337586e-11
"526",3.90791823063046,0.999410915693597,0.989435039002304
"527",2.51700182445347,0.0743665903632463,0.082036686878631
"528",7.37791209667921,0.557721377279063,0.560239884852968
"529",-1.14179717376828,-0.131279747100961,1.01438241288067e-09
"530",1.63508053123951,0.0533587340915027,0.00108553376116396
"531",3.64772258512676,0.96099357000879,0.96226177148146
"532",-1.50897677149624,0.00168545386369831,1.61763801892132e-10
"533",1.27623232174665,0.0459053672146017,0.000180637364953868
"534",1.42080110497773,-0.0570594539967585,0.000372093036295616
"535",8.02843698579818,0.963924234126862,0.971626274340037
"536",-0.223744577728212,0.0290272278627537,9.99372859115072e-08
"537",8.90189223829657,0.613390087560304,0.615405793236807
"538",2.658103229478,0.145100116412194,0.153230674437051
"539",4.47825532965362,0.804727571021995,0.783902800629444
"540",-0.572029197588563,-0.0084769497336165,1.75160890261432e-08
"541",9.54303116723895,0.604282048709496,0.598769861481932
"542",3.56615968514234,0.934252629791378,0.944317599685414
"543",4.66140661668032,0.651584293152224,0.649563307410706
"544",1.28786410950124,0.00934469825784245,0.000191452480583414
"545",3.7950324350968,0.985997624559229,0.981569794069048
"546",1.78071318753064,-0.0820568880361328,0.00224582484091176
"547",-1.47509478870779,-0.0149498557771079,1.91626309762497e-10
"548",-0.37319565191865,0.0138569232454665,4.73367774832382e-08
"549",-0.88960175588727,-0.0620815332068085,3.57962144760948e-09
"550",-0.352084060199559,0.0144295082466035,5.26068049654104e-08
"551",1.95483505260199,0.016577836386658,0.00534717838059893
"552",3.02607347536832,0.517140205335557,0.532545762554847
"553",0.424543525092304,0.0105902587297051,2.55544308646268e-06
"554",-1.07313573546708,0.0200026872214996,1.42987518633768e-09
"555",9.485575302504,0.576077797127185,0.566867064659369
"556",1.41368918027729,0.0166401855397963,0.00035909870541878
"557",-1.47909066826105,0.0367211723520762,1.8783572439621e-10
"558",8.78313799016178,0.696043379356687,0.697335741030624
"559",3.82345159910619,0.966917904429321,0.983971964466751
"560",6.32336003985256,0.922728544475013,0.943304715238109
"561",3.84700578637421,0.991240736594547,0.985727269178323
"562",0.939308916218579,-0.0415637602368375,3.35159559529164e-05
"563",2.98694538231939,0.480489469010651,0.48368751920179
"564",-0.705867420881987,-0.0159778569819474,8.97038614434484e-09
"565",2.14460298605263,0.0198470026191616,0.0136943214692577
"566",0.921091735363007,0.0503541610579588,3.05981220508902e-05
"567",8.84509626403451,0.65713345755243,0.653078058332795
"568",7.44693624228239,0.573544130280991,0.597756673749171
"569",3.1767931394279,0.712701899972627,0.707643336423309
"570",-0.4902712283656,-0.0710519653528538,2.63616332930665e-08
"571",0.893642402254045,-0.00582999749584347,2.66741756889555e-05
"572",8.1188864633441,0.999939453913356,0.994522768022882
"573",1.17951285652816,-0.0088397188288094,0.00011138174583886
"574",4.67194348480552,0.654721126215639,0.642377828998616
"575",5.0357080521062,0.499293190784599,0.500148494960186
"576",7.02455311175436,0.514810711874902,0.515252862258848
"577",6.08768543973565,0.993753274546051,0.999949354690457
"578",1.72308328654617,0.000932049492272964,0.00168452860108826
"579",9.66428219713271,0.684581498275607,0.679491622927423
"580",2.81740389764309,0.285576120588512,0.286390319750473
"581",8.87937645986676,0.637615533177579,0.629932516092971
"582",7.25815150886774,0.521635327575802,0.515129107855463
"583",4.91927398182452,0.509514194634011,0.518185148978502
"584",-0.0177001785486937,0.020716659372209,2.79993017178451e-07
"585",2.98945701960474,0.474242063988916,0.486824325478513
"586",4.76597786042839,0.583077458582439,0.583816584839313
"587",9.84562460239977,0.832322891115779,0.813814422418557
"588",8.49694981705397,0.904547308919154,0.900562680595286
"589",2.12256104499102,-0.000490855613726037,0.0122828210750637
"590",6.35477900598198,0.940462856899716,0.927525773055321
"591",5.3869267180562,0.634966606748587,0.618985471075325
"592",6.30500737670809,0.949201364162856,0.951735997800608
"593",9.66017624083906,0.670973802806267,0.676542591808552
"594",2.14864296559244,-0.00131598236502822,0.0139698544667706
"595",4.3611970981583,0.873279966622123,0.867039490333058
"596",6.93761206697673,0.544417849068394,0.545366474423871
"597",0.719413327053189,0.0154924324231597,1.11625679172924e-05
"598",9.76004151254892,0.752527955776748,0.750341235619769
"599",2.14773962832987,-0.00141964641152543,0.0139077748640272
"600",5.32903362810612,0.58851587987206,0.584162236280103
