"","V1","V2"
"1149",-2,0.8
"1150",-1.9,0.8
"1151",-1.8,0.8
"1152",-1.7,0.8
"1153",-1.6,0.8
"1154",-1.5,0.8
"1155",-1.4,0.8
"1156",-1.3,0.8
"1157",-1.2,0.8
"1158",-1.1,0.8
"1159",-1,0.8
"1160",-0.9,0.8
"1161",-0.8,0.8
"1162",-0.7,0.8
"1163",-0.6,0.8
"1164",-0.5,0.8
"1165",-0.4,0.8
"1166",-0.3,0.8
"1167",-0.2,0.8
"1168",-0.0999999999999999,0.8
"1169",0,0.8
"1170",0.1,0.8
"1171",0.2,0.8
"1172",0.3,0.8
"1173",0.4,0.8
"1174",0.5,0.8
"1175",0.6,0.8
"1176",0.7,0.8
"1177",0.8,0.8
"1178",0.9,0.8
"1179",1,0.8
"1180",1.1,0.8
"1181",1.2,0.8
"1182",1.3,0.8
"1183",1.4,0.8
"1184",1.5,0.8
"1185",1.6,0.8
"1186",1.7,0.8
"1187",1.8,0.8
"1188",1.9,0.8
"1189",2,0.8
"1190",-2,0.9
"1191",-1.9,0.9
"1192",-1.8,0.9
"1193",-1.7,0.9
"1194",-1.6,0.9
"1195",-1.5,0.9
"1196",-1.4,0.9
"1197",-1.3,0.9
"1198",-1.2,0.9
"1199",-1.1,0.9
"1200",-1,0.9
"1201",-0.9,0.9
"1202",-0.8,0.9
"1203",-0.7,0.9
"1204",-0.6,0.9
"1205",-0.5,0.9
"1206",-0.4,0.9
"1207",-0.3,0.9
"1208",-0.2,0.9
"1209",-0.0999999999999999,0.9
"1210",0,0.9
"1211",0.1,0.9
"1212",0.2,0.9
"1213",0.3,0.9
"1214",0.4,0.9
"1215",0.5,0.9
"1216",0.6,0.9
"1217",0.7,0.9
"1218",0.8,0.9
"1219",0.9,0.9
"1220",1,0.9
"1221",1.1,0.9
"1222",1.2,0.9
"1223",1.3,0.9
"1224",1.4,0.9
"1225",1.5,0.9
"1226",1.6,0.9
"1227",1.7,0.9
"1228",1.8,0.9
"1229",1.9,0.9
"1230",2,0.9
"1231",-2,1
"1232",-1.9,1
"1233",-1.8,1
"1234",-1.7,1
"1235",-1.6,1
"1236",-1.5,1
"1237",-1.4,1
"1238",-1.3,1
"1239",-1.2,1
"1240",-1.1,1
"1241",-1,1
"1242",-0.9,1
"1243",-0.8,1
"1244",-0.7,1
"1245",-0.6,1
"1246",-0.5,1
"1247",-0.4,1
"1248",-0.3,1
"1249",-0.2,1
"1250",-0.0999999999999999,1
"1251",0,1
"1252",0.1,1
"1253",0.2,1
"1254",0.3,1
"1255",0.4,1
"1256",0.5,1
"1257",0.6,1
"1258",0.7,1
"1259",0.8,1
"1260",0.9,1
"1261",1,1
"1262",1.1,1
"1263",1.2,1
"1264",1.3,1
"1265",1.4,1
"1266",1.5,1
"1267",1.6,1
"1268",1.7,1
"1269",1.8,1
"1270",1.9,1
"1271",2,1
"1272",-2,1.1
"1273",-1.9,1.1
"1274",-1.8,1.1
"1275",-1.7,1.1
"1276",-1.6,1.1
"1277",-1.5,1.1
"1278",-1.4,1.1
"1279",-1.3,1.1
"1280",-1.2,1.1
"1281",-1.1,1.1
"1282",-1,1.1
"1283",-0.9,1.1
"1284",-0.8,1.1
"1285",-0.7,1.1
"1286",-0.6,1.1
"1287",-0.5,1.1
"1288",-0.4,1.1
"1289",-0.3,1.1
"1290",-0.2,1.1
"1291",-0.0999999999999999,1.1
"1292",0,1.1
"1293",0.1,1.1
"1294",0.2,1.1
"1295",0.3,1.1
"1296",0.4,1.1
"1297",0.5,1.1
"1298",0.6,1.1
"1299",0.7,1.1
"1300",0.8,1.1
"1301",0.9,1.1
"1302",1,1.1
"1303",1.1,1.1
"1304",1.2,1.1
"1305",1.3,1.1
"1306",1.4,1.1
"1307",1.5,1.1
"1308",1.6,1.1
"1309",1.7,1.1
"1310",1.8,1.1
"1311",1.9,1.1
"1312",2,1.1
"1313",-2,1.2
"1314",-1.9,1.2
"1315",-1.8,1.2
"1316",-1.7,1.2
"1317",-1.6,1.2
"1318",-1.5,1.2
"1319",-1.4,1.2
"1320",-1.3,1.2
"1321",-1.2,1.2
"1322",-1.1,1.2
"1323",-1,1.2
"1324",-0.9,1.2
"1325",-0.8,1.2
"1326",-0.7,1.2
"1327",-0.6,1.2
"1328",-0.5,1.2
"1329",-0.4,1.2
"1330",-0.3,1.2
"1331",-0.2,1.2
"1332",-0.0999999999999999,1.2
"1333",0,1.2
"1334",0.1,1.2
"1335",0.2,1.2
"1336",0.3,1.2
"1337",0.4,1.2
"1338",0.5,1.2
"1339",0.6,1.2
"1340",0.7,1.2
"1341",0.8,1.2
"1342",0.9,1.2
"1343",1,1.2
"1344",1.1,1.2
"1345",1.2,1.2
"1346",1.3,1.2
"1347",1.4,1.2
"1348",1.5,1.2
"1349",1.6,1.2
"1350",1.7,1.2
"1351",1.8,1.2
"1352",1.9,1.2
"1353",2,1.2
"1354",-2,1.3
"1355",-1.9,1.3
"1356",-1.8,1.3
"1357",-1.7,1.3
"1358",-1.6,1.3
"1359",-1.5,1.3
"1360",-1.4,1.3
"1361",-1.3,1.3
"1362",-1.2,1.3
"1363",-1.1,1.3
"1364",-1,1.3
"1365",-0.9,1.3
"1366",-0.8,1.3
"1367",-0.7,1.3
"1368",-0.6,1.3
"1369",-0.5,1.3
"1370",-0.4,1.3
"1371",-0.3,1.3
"1372",-0.2,1.3
"1373",-0.0999999999999999,1.3
"1374",0,1.3
"1375",0.1,1.3
"1376",0.2,1.3
"1377",0.3,1.3
"1378",0.4,1.3
"1379",0.5,1.3
"1380",0.6,1.3
"1381",0.7,1.3
"1382",0.8,1.3
"1383",0.9,1.3
"1384",1,1.3
"1385",1.1,1.3
"1386",1.2,1.3
"1387",1.3,1.3
"1388",1.4,1.3
"1389",1.5,1.3
"1390",1.6,1.3
"1391",1.7,1.3
"1392",1.8,1.3
"1393",1.9,1.3
"1394",2,1.3
"1395",-2,1.4
"1396",-1.9,1.4
"1397",-1.8,1.4
"1398",-1.7,1.4
"1399",-1.6,1.4
"1400",-1.5,1.4
"1401",-1.4,1.4
"1402",-1.3,1.4
"1403",-1.2,1.4
"1404",-1.1,1.4
"1405",-1,1.4
"1406",-0.9,1.4
"1407",-0.8,1.4
"1408",-0.7,1.4
"1409",-0.6,1.4
"1410",-0.5,1.4
"1411",-0.4,1.4
"1412",-0.3,1.4
"1413",-0.2,1.4
"1414",-0.0999999999999999,1.4
"1415",0,1.4
"1416",0.1,1.4
"1417",0.2,1.4
"1418",0.3,1.4
"1419",0.4,1.4
"1420",0.5,1.4
"1421",0.6,1.4
"1422",0.7,1.4
"1423",0.8,1.4
"1424",0.9,1.4
"1425",1,1.4
"1426",1.1,1.4
"1427",1.2,1.4
"1428",1.3,1.4
"1429",1.4,1.4
"1430",1.5,1.4
"1431",1.6,1.4
"1432",1.7,1.4
"1433",1.8,1.4
"1434",1.9,1.4
"1435",2,1.4
"1436",-2,1.5
"1437",-1.9,1.5
"1438",-1.8,1.5
"1439",-1.7,1.5
"1440",-1.6,1.5
"1441",-1.5,1.5
"1442",-1.4,1.5
"1443",-1.3,1.5
"1444",-1.2,1.5
"1445",-1.1,1.5
"1446",-1,1.5
"1447",-0.9,1.5
"1448",-0.8,1.5
"1449",-0.7,1.5
"1450",-0.6,1.5
"1451",-0.5,1.5
"1452",-0.4,1.5
"1453",-0.3,1.5
"1454",-0.2,1.5
"1455",-0.0999999999999999,1.5
"1456",0,1.5
"1457",0.1,1.5
"1458",0.2,1.5
"1459",0.3,1.5
"1460",0.4,1.5
"1461",0.5,1.5
"1462",0.6,1.5
"1463",0.7,1.5
"1464",0.8,1.5
"1465",0.9,1.5
"1466",1,1.5
"1467",1.1,1.5
"1468",1.2,1.5
"1469",1.3,1.5
"1470",1.4,1.5
"1471",1.5,1.5
"1472",1.6,1.5
"1473",1.7,1.5
"1474",1.8,1.5
"1475",1.9,1.5
"1476",2,1.5
"1477",-2,1.6
"1478",-1.9,1.6
"1479",-1.8,1.6
"1480",-1.7,1.6
"1481",-1.6,1.6
"1482",-1.5,1.6
"1483",-1.4,1.6
"1484",-1.3,1.6
"1485",-1.2,1.6
"1486",-1.1,1.6
"1487",-1,1.6
"1488",-0.9,1.6
"1489",-0.8,1.6
"1490",-0.7,1.6
"1491",-0.6,1.6
"1492",-0.5,1.6
"1493",-0.4,1.6
"1494",-0.3,1.6
"1495",-0.2,1.6
"1496",-0.0999999999999999,1.6
"1497",0,1.6
"1498",0.1,1.6
"1499",0.2,1.6
"1500",0.3,1.6
"1501",0.4,1.6
"1502",0.5,1.6
"1503",0.6,1.6
"1504",0.7,1.6
"1505",0.8,1.6
"1506",0.9,1.6
"1507",1,1.6
"1508",1.1,1.6
"1509",1.2,1.6
"1510",1.3,1.6
"1511",1.4,1.6
"1512",1.5,1.6
"1513",1.6,1.6
"1514",1.7,1.6
"1515",1.8,1.6
"1516",1.9,1.6
"1517",2,1.6
"1518",-2,1.7
"1519",-1.9,1.7
"1520",-1.8,1.7
"1521",-1.7,1.7
"1522",-1.6,1.7
"1523",-1.5,1.7
"1524",-1.4,1.7
"1525",-1.3,1.7
"1526",-1.2,1.7
"1527",-1.1,1.7
"1528",-1,1.7
"1529",-0.9,1.7
"1530",-0.8,1.7
"1531",-0.7,1.7
"1532",-0.6,1.7
"1533",-0.5,1.7
"1534",-0.4,1.7
"1535",-0.3,1.7
"1536",-0.2,1.7
"1537",-0.0999999999999999,1.7
"1538",0,1.7
"1539",0.1,1.7
"1540",0.2,1.7
"1541",0.3,1.7
"1542",0.4,1.7
"1543",0.5,1.7
"1544",0.6,1.7
"1545",0.7,1.7
"1546",0.8,1.7
"1547",0.9,1.7
"1548",1,1.7
"1549",1.1,1.7
"1550",1.2,1.7
"1551",1.3,1.7
"1552",1.4,1.7
"1553",1.5,1.7
"1554",1.6,1.7
"1555",1.7,1.7
"1556",1.8,1.7
"1557",1.9,1.7
"1558",2,1.7
"1559",-2,1.8
"1560",-1.9,1.8
"1561",-1.8,1.8
"1562",-1.7,1.8
"1563",-1.6,1.8
"1564",-1.5,1.8
"1565",-1.4,1.8
"1566",-1.3,1.8
"1567",-1.2,1.8
"1568",-1.1,1.8
"1569",-1,1.8
"1570",-0.9,1.8
"1571",-0.8,1.8
"1572",-0.7,1.8
"1573",-0.6,1.8
"1574",-0.5,1.8
"1575",-0.4,1.8
"1576",-0.3,1.8
"1577",-0.2,1.8
"1578",-0.0999999999999999,1.8
"1579",0,1.8
"1580",0.1,1.8
"1581",0.2,1.8
"1582",0.3,1.8
"1583",0.4,1.8
"1584",0.5,1.8
"1585",0.6,1.8
"1586",0.7,1.8
"1587",0.8,1.8
"1588",0.9,1.8
"1589",1,1.8
"1590",1.1,1.8
"1591",1.2,1.8
"1592",1.3,1.8
"1593",1.4,1.8
"1594",1.5,1.8
"1595",1.6,1.8
"1596",1.7,1.8
"1597",1.8,1.8
"1598",1.9,1.8
"1599",2,1.8
"1600",-2,1.9
"1601",-1.9,1.9
"1602",-1.8,1.9
"1603",-1.7,1.9
"1604",-1.6,1.9
"1605",-1.5,1.9
"1606",-1.4,1.9
"1607",-1.3,1.9
"1608",-1.2,1.9
"1609",-1.1,1.9
"1610",-1,1.9
"1611",-0.9,1.9
"1612",-0.8,1.9
"1613",-0.7,1.9
"1614",-0.6,1.9
"1615",-0.5,1.9
"1616",-0.4,1.9
"1617",-0.3,1.9
"1618",-0.2,1.9
"1619",-0.0999999999999999,1.9
"1620",0,1.9
"1621",0.1,1.9
"1622",0.2,1.9
"1623",0.3,1.9
"1624",0.4,1.9
"1625",0.5,1.9
"1626",0.6,1.9
"1627",0.7,1.9
"1628",0.8,1.9
"1629",0.9,1.9
"1630",1,1.9
"1631",1.1,1.9
"1632",1.2,1.9
"1633",1.3,1.9
"1634",1.4,1.9
"1635",1.5,1.9
"1636",1.6,1.9
"1637",1.7,1.9
"1638",1.8,1.9
"1639",1.9,1.9
"1640",2,1.9
"1641",-2,2
"1642",-1.9,2
"1643",-1.8,2
"1644",-1.7,2
"1645",-1.6,2
"1646",-1.5,2
"1647",-1.4,2
"1648",-1.3,2
"1649",-1.2,2
"1650",-1.1,2
"1651",-1,2
"1652",-0.9,2
"1653",-0.8,2
"1654",-0.7,2
"1655",-0.6,2
"1656",-0.5,2
"1657",-0.4,2
"1658",-0.3,2
"1659",-0.2,2
"1660",-0.0999999999999999,2
"1661",0,2
"1662",0.1,2
"1663",0.2,2
"1664",0.3,2
"1665",0.4,2
"1666",0.5,2
"1667",0.6,2
"1668",0.7,2
"1669",0.8,2
"1670",0.9,2
"1671",1,2
"1672",1.1,2
"1673",1.2,2
"1674",1.3,2
"1675",1.4,2
"1676",1.5,2
"1677",1.6,2
"1678",1.7,2
"1679",1.8,2
"1680",1.9,2
"1681",2,2
